1524392514522525696,0.03266,-0.00143,0.04943,0.73107,-0.67830,-0.04961,-0.05460,
1524392514821507840,0.02439,-0.00087,0.04825,0.73365,-0.67571,-0.04263,-0.05802,
1524392515122224128,0.00651,0.00191,0.04894,0.73561,-0.67343,-0.03967,-0.06164,
1524392515221017088,-0.00342,0.00037,0.04961,0.73152,-0.67868,-0.02899,-0.05864,
1524392515320975872,-0.01384,0.00204,0.04948,0.73244,-0.67791,-0.02299,-0.05872,
1524392515420885760,-0.02519,0.00317,0.04859,0.73615,-0.67345,-0.02257,-0.06350,
1524392515525056000,-0.03514,0.00437,0.04845,0.73606,-0.67353,-0.01958,-0.06465,
1524392515721102336,-0.05699,0.00616,0.04895,0.73439,-0.67533,-0.01452,-0.06630,
1524392515821176576,-0.06815,0.00759,0.04908,0.73365,-0.67573,-0.01223,-0.07069,
1524392515921250304,-0.07836,0.00852,0.04891,0.73378,-0.67562,-0.00981,-0.07077,
1524392516121220864,-0.09975,0.01021,0.04870,0.73498,-0.67411,-0.00593,-0.07315,
1524392516220821760,-0.11171,0.01152,0.04902,0.73285,-0.67664,-0.00009,-0.07134,
1524392516321023232,-0.12459,0.01220,0.04890,0.73325,-0.67596,0.00105,-0.07363,
1524392516421294080,-0.13600,0.01260,0.04874,0.73288,-0.67640,0.00152,-0.07327,
1524392516621103616,-0.15880,0.01498,0.04887,0.73037,-0.67899,0.00517,-0.07423,
1524392516821003008,-0.18057,0.01623,0.04835,0.73292,-0.67575,0.00183,-0.07874,
1524392516920627968,-0.19100,0.01670,0.04798,0.73302,-0.67508,-0.00043,-0.08341,
1524392517023789824,-0.20018,0.01711,0.04795,0.73146,-0.67699,0.00137,-0.08156,
1524392517121025792,-0.21059,0.01792,0.04780,0.72953,-0.67878,0.00145,-0.08394,
1524392517221112320,-0.22014,0.01889,0.04802,0.72723,-0.68103,0.00047,-0.08564,
1524392517321623040,-0.22814,0.01944,0.04813,0.72481,-0.68428,0.00430,-0.07992,
1524392517420582912,-0.23568,0.02027,0.04804,0.72325,-0.68605,0.00970,-0.07845,
1524392517522271488,-0.24311,0.02087,0.04822,0.72030,-0.68863,0.02074,-0.08083,
1524392517720935168,-0.25616,0.02290,0.04797,0.71781,-0.69062,0.03552,-0.08084,
1524392517920990208,-0.26379,0.02356,0.04812,0.71542,-0.69279,0.04194,-0.08036,
1524392518220993024,-0.25370,0.02307,0.04737,0.71851,-0.68945,0.02733,-0.08750,
1524392518320532992,-0.24330,0.02222,0.04701,0.72068,-0.68676,0.01999,-0.09261,
1524392518420201984,-0.23027,0.01991,0.04694,0.72626,-0.68005,0.00652,-0.10017,
1524392518520997376,-0.21772,0.01769,0.04738,0.72792,-0.67848,-0.00043,-0.09894,
1524392518620506624,-0.20681,0.01639,0.04745,0.72747,-0.67880,-0.00385,-0.09997,
1524392518720669952,-0.19666,0.01546,0.04739,0.72746,-0.67878,-0.00833,-0.09999,
1524392518922212352,-0.17855,0.01527,0.04709,0.72250,-0.68312,-0.00393,-0.10644,
1524392519022553600,-0.16894,0.01452,0.04683,0.72264,-0.68266,-0.00666,-0.10830,
1524392519220381952,-0.14761,0.01358,0.04695,0.72031,-0.68474,-0.00466,-0.11079,
1524392519320447744,-0.13718,0.01248,0.04653,0.72124,-0.68365,-0.00860,-0.11124,
1524392519420019712,-0.12722,0.01083,0.04646,0.72332,-0.68107,-0.01355,-0.11301,
1524392519520756480,-0.11625,0.00976,0.04607,0.72494,-0.67870,-0.01781,-0.11622,
1524392519624050688,-0.10503,0.00851,0.04607,0.72687,-0.67689,-0.02258,-0.11388,
1524392519721669632,-0.09313,0.00765,0.04599,0.72829,-0.67609,-0.02656,-0.10857,
1524392519920341760,-0.06564,0.00555,0.04587,0.73125,-0.67389,-0.03931,-0.09797,
1524392520020781056,-0.05150,0.00471,0.04614,0.72924,-0.67713,-0.04175,-0.08919,
1524392520121903104,-0.03811,0.00381,0.04618,0.72691,-0.68002,-0.04526,-0.08445,
1524392520320548352,-0.01594,0.00340,0.04658,0.72241,-0.68601,-0.04290,-0.07527,
1524392520522344704,-0.00324,0.00230,0.04620,0.72573,-0.68164,-0.04745,-0.08018,
1524392520623269376,0.00510,0.00124,0.04620,0.72837,-0.67869,-0.05246,-0.07813,
1524392520720206080,0.01178,0.00175,0.04654,0.73148,-0.67569,-0.05592,-0.07247,
1524392520820038400,0.01663,0.00145,0.04572,0.73375,-0.67391,-0.05431,-0.06718,
1524392520919773440,0.02305,0.00140,0.04443,0.73716,-0.67206,-0.04696,-0.05219,
1524392521120041728,0.01931,0.00467,0.04481,0.73747,-0.67170,-0.05333,-0.04590,
1524392521220279808,0.00979,0.00478,0.04430,0.73913,-0.66905,-0.05176,-0.05814,
1524392521320243712,-0.00280,0.00429,0.04476,0.73764,-0.67012,-0.04994,-0.06591,
1524392521419949056,-0.01347,0.00480,0.04535,0.73406,-0.67446,-0.04482,-0.06525,
1524392521620107776,-0.03826,0.00611,0.04522,0.73180,-0.67657,-0.04323,-0.06971,
1524392521819888384,-0.06443,0.00987,0.04559,0.72621,-0.68300,-0.03257,-0.07119,
1524392521919856896,-0.07672,0.01030,0.04519,0.72587,-0.68333,-0.02821,-0.07331,
1524392522122952704,-0.09379,0.01146,0.04498,0.72814,-0.68110,-0.01903,-0.07453,
1524392522219974400,-0.10246,0.01184,0.04498,0.72881,-0.68038,-0.01716,-0.07502,
1524392522419268864,-0.12062,0.01388,0.04514,0.72850,-0.68014,-0.01135,-0.08105,
1524392522520684288,-0.12814,0.01420,0.04532,0.72723,-0.68117,-0.00984,-0.08390,
1524392522620308736,-0.13517,0.01483,0.04540,0.72329,-0.68592,-0.00435,-0.07960,
1524392522820028416,-0.14957,0.01490,0.04546,0.72241,-0.68692,-0.00025,-0.07919,
1524392523020095488,-0.16591,0.01505,0.04659,0.72178,-0.68792,0.00775,-0.07581,
1524392523219540992,-0.18211,0.01609,0.04641,0.71660,-0.69358,0.01127,-0.07293,
1524392523319504384,-0.19135,0.01636,0.04639,0.71713,-0.69307,0.01149,-0.07249,
1524392523419146752,-0.20030,0.01698,0.04590,0.72065,-0.68899,0.00831,-0.07676,
1524392523519384064,-0.20956,0.01753,0.04585,0.72368,-0.68503,0.01093,-0.08309,
1524392523619576832,-0.21700,0.01812,0.04562,0.72405,-0.68350,0.00843,-0.09222,
1524392523723015680,-0.22087,0.01804,0.04597,0.72323,-0.68428,0.01564,-0.09197,
1524392523820740608,-0.22349,0.01856,0.04569,0.72293,-0.68425,0.01899,-0.09384,
1524392524219986688,-0.22449,0.02006,0.04569,0.71967,-0.68704,0.02859,-0.09609,
1524392524421750016,-0.22550,0.01872,0.04615,0.72558,-0.68139,0.01519,-0.09491,
1524392524519895296,-0.22605,0.01853,0.05226,0.72756,-0.68009,-0.00304,-0.09012,
1524392524619311616,-0.22470,0.01686,0.07043,0.72168,-0.68610,-0.02638,-0.08797,
1524392524719411968,-0.21900,0.00794,0.09588,0.71579,-0.69104,-0.06551,-0.07627,
1524392524819237120,-0.21151,-0.00881,0.12646,0.71241,-0.68850,-0.11321,-0.07495,
1524392524919228672,-0.20031,-0.03019,0.16186,0.70323,-0.69226,-0.14353,-0.07515,
1524392525119196672,-0.17290,-0.10007,0.21577,0.69713,-0.65788,-0.26900,-0.09406,
1524392525219247104,-0.15983,-0.14531,0.21208,0.71526,-0.59521,-0.34893,-0.11123,
1524392525319080448,-0.15919,-0.18513,0.18844,0.73947,-0.53966,-0.37883,-0.13584,
1524392525419332864,-0.16872,-0.21244,0.15183,0.76806,-0.52282,-0.33947,-0.14661,
1524392525619084288,-0.18137,-0.24010,0.08147,0.81774,-0.49766,-0.27759,-0.08116,
1524392525719657216,-0.18750,-0.24253,0.05941,0.83134,-0.48837,-0.25077,-0.08647,
1524392525819162112,-0.18900,-0.24090,0.04765,0.83540,-0.48691,-0.24197,-0.08050,
1524392525918889216,-0.19081,-0.23786,0.03966,0.84219,-0.47821,-0.23823,-0.07260,
1524392526020231680,-0.19118,-0.23265,0.03140,0.84308,-0.47741,-0.23309,-0.08345,
1524392526118958592,-0.18751,-0.22863,0.02705,0.84284,-0.48673,-0.21713,-0.07463,
1524392526218546176,-0.18403,-0.22672,0.02549,0.84105,-0.50281,-0.19113,-0.05731,
1524392526319007488,-0.18402,-0.22648,0.02565,0.84016,-0.50238,-0.20283,-0.02468,
1524392526418739712,-0.18410,-0.22470,0.02582,0.83508,-0.50420,-0.22002,-0.00423,
1524392526518975488,-0.18340,-0.22346,0.02602,0.83098,-0.50931,-0.22364,0.00797,
1524392526619045120,-0.18425,-0.22208,0.02576,0.82525,-0.51258,-0.23630,0.01955,
1524392526718502144,-0.18387,-0.22064,0.02548,0.81718,-0.51724,-0.25185,0.03548,
1524392526818740736,-0.18294,-0.22048,0.02560,0.81036,-0.51641,-0.27293,0.04627,
1524392526918785024,-0.18380,-0.21963,0.02546,0.80018,-0.52259,-0.28963,0.05224,
1524392527118935296,-0.18470,-0.21678,0.02490,0.78602,-0.52471,-0.31272,0.09519,
1524392527218920960,-0.18483,-0.21537,0.02445,0.77463,-0.54170,-0.31135,0.09786,
